,address,id,name,isBookable,isCampground,location,latitude,longitude,url,imgUrl,numCampsites
1514,"1746 N Spring St, Los Angeles, CA 90012",115201859.0,Paul Little Picnic Site,False,False,"La Cañada Flintridge, California",34.2296,-118.1769,https://www.rei.com/campgrounds/camp/115201859/paul-little-picnic-site,https://cdn-files.apstatic.com/hike/7056496_smallMed_1555944777.jpg,0.0
1515,"1746 N Spring St, Los Angeles, CA 90012",115201892.0,Stonyvale Picnic Site,False,False,"La Crescenta-Montrose, California",34.2849,-118.2236,https://www.rei.com/campgrounds/camp/115201892/stonyvale-picnic-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1516,"1746 N Spring St, Los Angeles, CA 90012",115201857.0,Echo Mountain Picnic Site,False,False,"Altadena, California",34.2118,-118.1211,https://www.rei.com/campgrounds/camp/115201857/echo-mountain-picnic-site,https://cdn-files.apstatic.com/hike/7033510_smallMed_1554998163.jpg,0.0
1517,"1746 N Spring St, Los Angeles, CA 90012",115201893.0,Vogel Flat Picnic Site,False,False,"La Crescenta-Montrose, California",34.2881,-118.2271,https://www.rei.com/campgrounds/camp/115201893/vogel-flat-picnic-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1518,"1746 N Spring St, Los Angeles, CA 90012",115210435.0,Angeles National Forest Supervisor's Office,False,False,"Arcadia, California",34.1481,-118.0338,https://www.rei.com/campgrounds/camp/115210435/angeles-national-forest-supervisors-office,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1519,"1746 N Spring St, Los Angeles, CA 90012",115201871.0,Inspiration Point Interpretive Site,False,False,"Altadena, California",34.2215,-118.1094,https://www.rei.com/campgrounds/camp/115201871/inspiration-point-interpretive-site,https://cdn-files.apstatic.com/hike/7033510_smallMed_1554998163.jpg,0.0
1520,"1746 N Spring St, Los Angeles, CA 90012",115201894.0,Wildwood Picnic Site,False,False,"La Crescenta-Montrose, California",34.2944,-118.2407,https://www.rei.com/campgrounds/camp/115201894/wildwood-picnic-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1521,"1746 N Spring St, Los Angeles, CA 90012",115201860.0,The Pines Picnic Site - Closed,False,False,"La Cañada Flintridge, California",34.2729,-118.1603,https://www.rei.com/campgrounds/camp/115201860/the-pines-picnic-site-closed,https://cdn-files.apstatic.com/hike/7045550_smallMed_1555532806.jpg,0.0
1522,"1746 N Spring St, Los Angeles, CA 90012",115201866.0,Clear Creek Information Station,False,False,"Altadena, California",34.27,-118.1532,https://www.rei.com/campgrounds/camp/115201866/clear-creek-information-station,https://cdn-files.apstatic.com/hike/7045550_smallMed_1555532806.jpg,0.0
1523,"7702 Santa Monica Blvd, Los Angeles, CA 90028",115201858.0,Nino Picnic Site,False,False,"La Cañada Flintridge, California",34.2264,-118.1799,https://www.rei.com/campgrounds/camp/115201858/nino-picnic-site,https://cdn-files.apstatic.com/hike/7056497_smallMed_1555944780.jpg,0.0
1524,"7702 Santa Monica Blvd, Los Angeles, CA 90028",115201859.0,Paul Little Picnic Site,False,False,"La Cañada Flintridge, California",34.2296,-118.1769,https://www.rei.com/campgrounds/camp/115201859/paul-little-picnic-site,https://cdn-files.apstatic.com/hike/7056496_smallMed_1555944777.jpg,0.0
1525,"7702 Santa Monica Blvd, Los Angeles, CA 90028",115201820.0,Los Angeles Gateway District,False,False,"San Fernando, California",34.2941,-118.3616,https://www.rei.com/campgrounds/camp/115201820/los-angeles-gateway-district,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1526,"7702 Santa Monica Blvd, Los Angeles, CA 90028",115205649.0,Delta Flat Day Use Site,False,False,"La Crescenta-Montrose, California",34.3034,-118.2596,https://www.rei.com/campgrounds/camp/115205649/delta-flat-day-use-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1527,"7702 Santa Monica Blvd, Los Angeles, CA 90028",115201894.0,Wildwood Picnic Site,False,False,"La Crescenta-Montrose, California",34.2944,-118.2407,https://www.rei.com/campgrounds/camp/115201894/wildwood-picnic-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1528,"7702 Santa Monica Blvd, Los Angeles, CA 90028",115201892.0,Stonyvale Picnic Site,False,False,"La Crescenta-Montrose, California",34.2849,-118.2236,https://www.rei.com/campgrounds/camp/115201892/stonyvale-picnic-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1529,"7702 Santa Monica Blvd, Los Angeles, CA 90028",115201893.0,Vogel Flat Picnic Site,False,False,"La Crescenta-Montrose, California",34.2881,-118.2271,https://www.rei.com/campgrounds/camp/115201893/vogel-flat-picnic-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1530,"7702 Santa Monica Blvd, Los Angeles, CA 90028",115201857.0,Echo Mountain Picnic Site,False,False,"Altadena, California",34.2118,-118.1211,https://www.rei.com/campgrounds/camp/115201857/echo-mountain-picnic-site,https://cdn-files.apstatic.com/hike/7033510_smallMed_1554998163.jpg,0.0
1531,"7702 Santa Monica Blvd, Los Angeles, CA 90028",115210435.0,Angeles National Forest Supervisor's Office,False,False,"Arcadia, California",34.1481,-118.0338,https://www.rei.com/campgrounds/camp/115210435/angeles-national-forest-supervisors-office,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1532,"7702 Santa Monica Blvd, Los Angeles, CA 90028",115201871.0,Inspiration Point Interpretive Site,False,False,"Altadena, California",34.2215,-118.1094,https://www.rei.com/campgrounds/camp/115201871/inspiration-point-interpretive-site,https://cdn-files.apstatic.com/hike/7033510_smallMed_1554998163.jpg,0.0
1533,"900 N Broadway, Suite 1050 Blossom Plaza, USA",115201508.0,Corona Back Country Area,False,False,"Corona, California",33.8077,-117.6259,https://www.rei.com/campgrounds/camp/115201508/corona-back-country-area,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1534,"900 N Broadway, Suite 1050 Blossom Plaza, USA",115201506.0,Silverado Canyon/Maple Springs,False,False,"Trabuco Canyon, California",33.7201,-117.5958,https://www.rei.com/campgrounds/camp/115201506/silverado-canyonmaple-springs,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1535,"900 N Broadway, Suite 1050 Blossom Plaza, USA",115206216.0,Saddleback Mountain (Santiago Peak),False,False,"Trabuco Canyon, California",33.7078,-117.5822,https://www.rei.com/campgrounds/camp/115206216/saddleback-mountain-santiago-peak,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1536,"900 N Broadway, Suite 1050 Blossom Plaza, USA",115201821.0,San Gabriel Mountains National Monument,False,False,"Glendora, California",34.1372,-117.8621,https://www.rei.com/campgrounds/camp/115201821/san-gabriel-mountains-national-monument,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1537,"900 N Broadway, Suite 1050 Blossom Plaza, USA",115207096.0,Trabuco Creek Picnic Site,False,False,"Trabuco Canyon, California",33.674,-117.5315,https://www.rei.com/campgrounds/camp/115207096/trabuco-creek-picnic-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1538,"900 N Broadway, Suite 1050 Blossom Plaza, USA",115201509.0,Holy Jim/Los Pinos Area,False,False,"Trabuco Canyon, California",33.6486,-117.5126,https://www.rei.com/campgrounds/camp/115201509/holy-jimlos-pinos-area,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1539,"900 N Broadway, Suite 1050 Blossom Plaza, USA",115194711.0,Falcon Group,True,True,"Lakeland Village, California",33.6558,-117.4603,https://www.rei.com/campgrounds/camp/115194711/falcon-group,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,3.0
1540,"438 S Main St, Los Angeles, CA 90013",115201858.0,Nino Picnic Site,False,False,"La Cañada Flintridge, California",34.2264,-118.1799,https://www.rei.com/campgrounds/camp/115201858/nino-picnic-site,https://cdn-files.apstatic.com/hike/7056497_smallMed_1555944780.jpg,0.0
1541,"438 S Main St, Los Angeles, CA 90013",115201859.0,Paul Little Picnic Site,False,False,"La Cañada Flintridge, California",34.2296,-118.1769,https://www.rei.com/campgrounds/camp/115201859/paul-little-picnic-site,https://cdn-files.apstatic.com/hike/7056496_smallMed_1555944777.jpg,0.0
1542,"438 S Main St, Los Angeles, CA 90013",115201892.0,Stonyvale Picnic Site,False,False,"La Crescenta-Montrose, California",34.2849,-118.2236,https://www.rei.com/campgrounds/camp/115201892/stonyvale-picnic-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1543,"438 S Main St, Los Angeles, CA 90013",115201857.0,Echo Mountain Picnic Site,False,False,"Altadena, California",34.2118,-118.1211,https://www.rei.com/campgrounds/camp/115201857/echo-mountain-picnic-site,https://cdn-files.apstatic.com/hike/7033510_smallMed_1554998163.jpg,0.0
1544,"438 S Main St, Los Angeles, CA 90013",115201893.0,Vogel Flat Picnic Site,False,False,"La Crescenta-Montrose, California",34.2881,-118.2271,https://www.rei.com/campgrounds/camp/115201893/vogel-flat-picnic-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1545,"438 S Main St, Los Angeles, CA 90013",115210435.0,Angeles National Forest Supervisor's Office,False,False,"Arcadia, California",34.1481,-118.0338,https://www.rei.com/campgrounds/camp/115210435/angeles-national-forest-supervisors-office,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1546,"438 S Main St, Los Angeles, CA 90013",115201871.0,Inspiration Point Interpretive Site,False,False,"Altadena, California",34.2215,-118.1094,https://www.rei.com/campgrounds/camp/115201871/inspiration-point-interpretive-site,https://cdn-files.apstatic.com/hike/7033510_smallMed_1554998163.jpg,0.0
1547,"438 S Main St, Los Angeles, CA 90013",115201894.0,Wildwood Picnic Site,False,False,"La Crescenta-Montrose, California",34.2944,-118.2407,https://www.rei.com/campgrounds/camp/115201894/wildwood-picnic-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1548,"438 S Main St, Los Angeles, CA 90013",115201860.0,The Pines Picnic Site - Closed,False,False,"La Cañada Flintridge, California",34.2729,-118.1603,https://www.rei.com/campgrounds/camp/115201860/the-pines-picnic-site-closed,https://cdn-files.apstatic.com/hike/7045550_smallMed_1555532806.jpg,0.0
1549,"438 S Main St, Los Angeles, CA 90013",115201866.0,Clear Creek Information Station,False,False,"Altadena, California",34.27,-118.1532,https://www.rei.com/campgrounds/camp/115201866/clear-creek-information-station,https://cdn-files.apstatic.com/hike/7045550_smallMed_1555532806.jpg,0.0
1550,"1400 S Western Ave, Los Angeles, CA 90006",115201858.0,Nino Picnic Site,False,False,"La Cañada Flintridge, California",34.2264,-118.1799,https://www.rei.com/campgrounds/camp/115201858/nino-picnic-site,https://cdn-files.apstatic.com/hike/7056497_smallMed_1555944780.jpg,0.0
1551,"1400 S Western Ave, Los Angeles, CA 90006",115201859.0,Paul Little Picnic Site,False,False,"La Cañada Flintridge, California",34.2296,-118.1769,https://www.rei.com/campgrounds/camp/115201859/paul-little-picnic-site,https://cdn-files.apstatic.com/hike/7056496_smallMed_1555944777.jpg,0.0
1552,"1400 S Western Ave, Los Angeles, CA 90006",115201820.0,Los Angeles Gateway District,False,False,"San Fernando, California",34.2941,-118.3616,https://www.rei.com/campgrounds/camp/115201820/los-angeles-gateway-district,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1553,"1400 S Western Ave, Los Angeles, CA 90006",115205649.0,Delta Flat Day Use Site,False,False,"La Crescenta-Montrose, California",34.3034,-118.2596,https://www.rei.com/campgrounds/camp/115205649/delta-flat-day-use-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1554,"1400 S Western Ave, Los Angeles, CA 90006",115201894.0,Wildwood Picnic Site,False,False,"La Crescenta-Montrose, California",34.2944,-118.2407,https://www.rei.com/campgrounds/camp/115201894/wildwood-picnic-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1555,"1400 S Western Ave, Los Angeles, CA 90006",115201892.0,Stonyvale Picnic Site,False,False,"La Crescenta-Montrose, California",34.2849,-118.2236,https://www.rei.com/campgrounds/camp/115201892/stonyvale-picnic-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1556,"1400 S Western Ave, Los Angeles, CA 90006",115201893.0,Vogel Flat Picnic Site,False,False,"La Crescenta-Montrose, California",34.2881,-118.2271,https://www.rei.com/campgrounds/camp/115201893/vogel-flat-picnic-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1557,"1400 S Western Ave, Los Angeles, CA 90006",115201857.0,Echo Mountain Picnic Site,False,False,"Altadena, California",34.2118,-118.1211,https://www.rei.com/campgrounds/camp/115201857/echo-mountain-picnic-site,https://cdn-files.apstatic.com/hike/7033510_smallMed_1554998163.jpg,0.0
1558,"1400 S Western Ave, Los Angeles, CA 90006",115210435.0,Angeles National Forest Supervisor's Office,False,False,"Arcadia, California",34.1481,-118.0338,https://www.rei.com/campgrounds/camp/115210435/angeles-national-forest-supervisors-office,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1559,"1400 S Western Ave, Los Angeles, CA 90006",115201871.0,Inspiration Point Interpretive Site,False,False,"Altadena, California",34.2215,-118.1094,https://www.rei.com/campgrounds/camp/115201871/inspiration-point-interpretive-site,https://cdn-files.apstatic.com/hike/7033510_smallMed_1554998163.jpg,0.0
1560,"240 S Ave 57, Los Angeles, CA 90042",115201858.0,Nino Picnic Site,False,False,"La Cañada Flintridge, California",34.2264,-118.1799,https://www.rei.com/campgrounds/camp/115201858/nino-picnic-site,https://cdn-files.apstatic.com/hike/7056497_smallMed_1555944780.jpg,0.0
1561,"240 S Ave 57, Los Angeles, CA 90042",115201859.0,Paul Little Picnic Site,False,False,"La Cañada Flintridge, California",34.2296,-118.1769,https://www.rei.com/campgrounds/camp/115201859/paul-little-picnic-site,https://cdn-files.apstatic.com/hike/7056496_smallMed_1555944777.jpg,0.0
1562,"240 S Ave 57, Los Angeles, CA 90042",115201892.0,Stonyvale Picnic Site,False,False,"La Crescenta-Montrose, California",34.2849,-118.2236,https://www.rei.com/campgrounds/camp/115201892/stonyvale-picnic-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1563,"240 S Ave 57, Los Angeles, CA 90042",115201857.0,Echo Mountain Picnic Site,False,False,"Altadena, California",34.2118,-118.1211,https://www.rei.com/campgrounds/camp/115201857/echo-mountain-picnic-site,https://cdn-files.apstatic.com/hike/7033510_smallMed_1554998163.jpg,0.0
1564,"240 S Ave 57, Los Angeles, CA 90042",115201893.0,Vogel Flat Picnic Site,False,False,"La Crescenta-Montrose, California",34.2881,-118.2271,https://www.rei.com/campgrounds/camp/115201893/vogel-flat-picnic-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1565,"240 S Ave 57, Los Angeles, CA 90042",115210435.0,Angeles National Forest Supervisor's Office,False,False,"Arcadia, California",34.1481,-118.0338,https://www.rei.com/campgrounds/camp/115210435/angeles-national-forest-supervisors-office,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1566,"240 S Ave 57, Los Angeles, CA 90042",115201871.0,Inspiration Point Interpretive Site,False,False,"Altadena, California",34.2215,-118.1094,https://www.rei.com/campgrounds/camp/115201871/inspiration-point-interpretive-site,https://cdn-files.apstatic.com/hike/7033510_smallMed_1554998163.jpg,0.0
1567,"240 S Ave 57, Los Angeles, CA 90042",115201894.0,Wildwood Picnic Site,False,False,"La Crescenta-Montrose, California",34.2944,-118.2407,https://www.rei.com/campgrounds/camp/115201894/wildwood-picnic-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1568,"240 S Ave 57, Los Angeles, CA 90042",115201860.0,The Pines Picnic Site - Closed,False,False,"La Cañada Flintridge, California",34.2729,-118.1603,https://www.rei.com/campgrounds/camp/115201860/the-pines-picnic-site-closed,https://cdn-files.apstatic.com/hike/7045550_smallMed_1555532806.jpg,0.0
1569,"240 S Ave 57, Los Angeles, CA 90042",115201866.0,Clear Creek Information Station,False,False,"Altadena, California",34.27,-118.1532,https://www.rei.com/campgrounds/camp/115201866/clear-creek-information-station,https://cdn-files.apstatic.com/hike/7045550_smallMed_1555532806.jpg,0.0
1570,"710 East 4th Place, Los Angeles CA 90013, USA",115201858.0,Nino Picnic Site,False,False,"La Cañada Flintridge, California",34.2264,-118.1799,https://www.rei.com/campgrounds/camp/115201858/nino-picnic-site,https://cdn-files.apstatic.com/hike/7056497_smallMed_1555944780.jpg,0.0
1571,"710 East 4th Place, Los Angeles CA 90013, USA",115201859.0,Paul Little Picnic Site,False,False,"La Cañada Flintridge, California",34.2296,-118.1769,https://www.rei.com/campgrounds/camp/115201859/paul-little-picnic-site,https://cdn-files.apstatic.com/hike/7056496_smallMed_1555944777.jpg,0.0
1572,"710 East 4th Place, Los Angeles CA 90013, USA",115201892.0,Stonyvale Picnic Site,False,False,"La Crescenta-Montrose, California",34.2849,-118.2236,https://www.rei.com/campgrounds/camp/115201892/stonyvale-picnic-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1573,"710 East 4th Place, Los Angeles CA 90013, USA",115201857.0,Echo Mountain Picnic Site,False,False,"Altadena, California",34.2118,-118.1211,https://www.rei.com/campgrounds/camp/115201857/echo-mountain-picnic-site,https://cdn-files.apstatic.com/hike/7033510_smallMed_1554998163.jpg,0.0
1574,"710 East 4th Place, Los Angeles CA 90013, USA",115201893.0,Vogel Flat Picnic Site,False,False,"La Crescenta-Montrose, California",34.2881,-118.2271,https://www.rei.com/campgrounds/camp/115201893/vogel-flat-picnic-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1575,"710 East 4th Place, Los Angeles CA 90013, USA",115210435.0,Angeles National Forest Supervisor's Office,False,False,"Arcadia, California",34.1481,-118.0338,https://www.rei.com/campgrounds/camp/115210435/angeles-national-forest-supervisors-office,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1576,"710 East 4th Place, Los Angeles CA 90013, USA",115201871.0,Inspiration Point Interpretive Site,False,False,"Altadena, California",34.2215,-118.1094,https://www.rei.com/campgrounds/camp/115201871/inspiration-point-interpretive-site,https://cdn-files.apstatic.com/hike/7033510_smallMed_1554998163.jpg,0.0
1577,"710 East 4th Place, Los Angeles CA 90013, USA",115201894.0,Wildwood Picnic Site,False,False,"La Crescenta-Montrose, California",34.2944,-118.2407,https://www.rei.com/campgrounds/camp/115201894/wildwood-picnic-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1578,"710 East 4th Place, Los Angeles CA 90013, USA",115201860.0,The Pines Picnic Site - Closed,False,False,"La Cañada Flintridge, California",34.2729,-118.1603,https://www.rei.com/campgrounds/camp/115201860/the-pines-picnic-site-closed,https://cdn-files.apstatic.com/hike/7045550_smallMed_1555532806.jpg,0.0
1579,"710 East 4th Place, Los Angeles CA 90013, USA",115201866.0,Clear Creek Information Station,False,False,"Altadena, California",34.27,-118.1532,https://www.rei.com/campgrounds/camp/115201866/clear-creek-information-station,https://cdn-files.apstatic.com/hike/7045550_smallMed_1555532806.jpg,0.0
1580,"1923 E 7th St, Long Beach, CA 90813",115201821.0,San Gabriel Mountains National Monument,False,False,"Glendora, California",34.1372,-117.8621,https://www.rei.com/campgrounds/camp/115201821/san-gabriel-mountains-national-monument,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1581,"129 E 3rd St, Los Angeles CA 90013",115201858.0,Nino Picnic Site,False,False,"La Cañada Flintridge, California",34.2264,-118.1799,https://www.rei.com/campgrounds/camp/115201858/nino-picnic-site,https://cdn-files.apstatic.com/hike/7056497_smallMed_1555944780.jpg,0.0
1582,"129 E 3rd St, Los Angeles CA 90013",115201859.0,Paul Little Picnic Site,False,False,"La Cañada Flintridge, California",34.2296,-118.1769,https://www.rei.com/campgrounds/camp/115201859/paul-little-picnic-site,https://cdn-files.apstatic.com/hike/7056496_smallMed_1555944777.jpg,0.0
1583,"129 E 3rd St, Los Angeles CA 90013",115201892.0,Stonyvale Picnic Site,False,False,"La Crescenta-Montrose, California",34.2849,-118.2236,https://www.rei.com/campgrounds/camp/115201892/stonyvale-picnic-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1584,"129 E 3rd St, Los Angeles CA 90013",115201857.0,Echo Mountain Picnic Site,False,False,"Altadena, California",34.2118,-118.1211,https://www.rei.com/campgrounds/camp/115201857/echo-mountain-picnic-site,https://cdn-files.apstatic.com/hike/7033510_smallMed_1554998163.jpg,0.0
1585,"129 E 3rd St, Los Angeles CA 90013",115201893.0,Vogel Flat Picnic Site,False,False,"La Crescenta-Montrose, California",34.2881,-118.2271,https://www.rei.com/campgrounds/camp/115201893/vogel-flat-picnic-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1586,"129 E 3rd St, Los Angeles CA 90013",115210435.0,Angeles National Forest Supervisor's Office,False,False,"Arcadia, California",34.1481,-118.0338,https://www.rei.com/campgrounds/camp/115210435/angeles-national-forest-supervisors-office,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1587,"129 E 3rd St, Los Angeles CA 90013",115201871.0,Inspiration Point Interpretive Site,False,False,"Altadena, California",34.2215,-118.1094,https://www.rei.com/campgrounds/camp/115201871/inspiration-point-interpretive-site,https://cdn-files.apstatic.com/hike/7033510_smallMed_1554998163.jpg,0.0
1588,"129 E 3rd St, Los Angeles CA 90013",115201894.0,Wildwood Picnic Site,False,False,"La Crescenta-Montrose, California",34.2944,-118.2407,https://www.rei.com/campgrounds/camp/115201894/wildwood-picnic-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1589,"129 E 3rd St, Los Angeles CA 90013",115201860.0,The Pines Picnic Site - Closed,False,False,"La Cañada Flintridge, California",34.2729,-118.1603,https://www.rei.com/campgrounds/camp/115201860/the-pines-picnic-site-closed,https://cdn-files.apstatic.com/hike/7045550_smallMed_1555532806.jpg,0.0
1590,"129 E 3rd St, Los Angeles CA 90013",115201866.0,Clear Creek Information Station,False,False,"Altadena, California",34.27,-118.1532,https://www.rei.com/campgrounds/camp/115201866/clear-creek-information-station,https://cdn-files.apstatic.com/hike/7045550_smallMed_1555532806.jpg,0.0
1591,"1400 Huntington Dr, South Pasadena, CA 91030",115201857.0,Echo Mountain Picnic Site,False,False,"Altadena, California",34.2118,-118.1211,https://www.rei.com/campgrounds/camp/115201857/echo-mountain-picnic-site,https://cdn-files.apstatic.com/hike/7033510_smallMed_1554998163.jpg,0.0
1592,"1400 Huntington Dr, South Pasadena, CA 91030",115210435.0,Angeles National Forest Supervisor's Office,False,False,"Arcadia, California",34.1481,-118.0338,https://www.rei.com/campgrounds/camp/115210435/angeles-national-forest-supervisors-office,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1593,"1400 Huntington Dr, South Pasadena, CA 91030",115201871.0,Inspiration Point Interpretive Site,False,False,"Altadena, California",34.2215,-118.1094,https://www.rei.com/campgrounds/camp/115201871/inspiration-point-interpretive-site,https://cdn-files.apstatic.com/hike/7033510_smallMed_1554998163.jpg,0.0
1594,"1400 Huntington Dr, South Pasadena, CA 91030",115201858.0,Nino Picnic Site,False,False,"La Cañada Flintridge, California",34.2264,-118.1799,https://www.rei.com/campgrounds/camp/115201858/nino-picnic-site,https://cdn-files.apstatic.com/hike/7056497_smallMed_1555944780.jpg,0.0
1595,"1400 Huntington Dr, South Pasadena, CA 91030",115201859.0,Paul Little Picnic Site,False,False,"La Cañada Flintridge, California",34.2296,-118.1769,https://www.rei.com/campgrounds/camp/115201859/paul-little-picnic-site,https://cdn-files.apstatic.com/hike/7056496_smallMed_1555944777.jpg,0.0
1596,"1400 Huntington Dr, South Pasadena, CA 91030",115201908.0,Red Box Picnic Area,False,False,"Altadena, California",34.258,-118.1054,https://www.rei.com/campgrounds/camp/115201908/red-box-picnic-area,https://cdn-files.apstatic.com/hike/7054910_smallMed_1555707871.jpg,0.0
1597,"1400 Huntington Dr, South Pasadena, CA 91030",115210368.0,Mt. Wilson Skyline Park Picnic Site,False,False,"Sierra Madre, California",34.2237,-118.0619,https://www.rei.com/campgrounds/camp/115210368/mt-wilson-skyline-park-picnic-site,https://cdn-files.apstatic.com/hike/7007359_smallMed_1554322682.jpg,0.0
1598,"1400 Huntington Dr, South Pasadena, CA 91030",115205650.0,Colby Bridge Day Use Area,False,False,"Altadena, California",34.2697,-118.1394,https://www.rei.com/campgrounds/camp/115205650/colby-bridge-day-use-area,https://cdn-files.apstatic.com/hike/7045550_smallMed_1555532806.jpg,0.0
1599,"1400 Huntington Dr, South Pasadena, CA 91030",115210214.0,Switzer Picnic Site,False,False,"Altadena, California",34.2661,-118.1441,https://www.rei.com/campgrounds/camp/115210214/switzer-picnic-site,https://cdn-files.apstatic.com/hike/7045550_smallMed_1555532806.jpg,0.0
1600,"1400 Huntington Dr, South Pasadena, CA 91030",115201861.0,Chantry Flat Picnic Site,False,False,"Sierra Madre, California",34.1956,-118.0234,https://www.rei.com/campgrounds/camp/115201861/chantry-flat-picnic-site,https://cdn-files.apstatic.com/hike/7056499_smallMed_1555944786.jpg,0.0
1601,"2020 Wilshire Blvd, Santa Monica, CA 90403",115201820.0,Los Angeles Gateway District,False,False,"San Fernando, California",34.2941,-118.3616,https://www.rei.com/campgrounds/camp/115201820/los-angeles-gateway-district,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1602,"2020 Wilshire Blvd, Santa Monica, CA 90403",115201889.0,Bear Divide Vista Picnic Site,False,False,"San Fernando, California",34.3603,-118.3936,https://www.rei.com/campgrounds/camp/115201889/bear-divide-vista-picnic-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1603,"2020 Wilshire Blvd, Santa Monica, CA 90403",115201858.0,Nino Picnic Site,False,False,"La Cañada Flintridge, California",34.2264,-118.1799,https://www.rei.com/campgrounds/camp/115201858/nino-picnic-site,https://cdn-files.apstatic.com/hike/7056497_smallMed_1555944780.jpg,0.0
1604,"2020 Wilshire Blvd, Santa Monica, CA 90403",115201859.0,Paul Little Picnic Site,False,False,"La Cañada Flintridge, California",34.2296,-118.1769,https://www.rei.com/campgrounds/camp/115201859/paul-little-picnic-site,https://cdn-files.apstatic.com/hike/7056496_smallMed_1555944777.jpg,0.0
1605,"2020 Wilshire Blvd, Santa Monica, CA 90403",115205649.0,Delta Flat Day Use Site,False,False,"La Crescenta-Montrose, California",34.3034,-118.2596,https://www.rei.com/campgrounds/camp/115205649/delta-flat-day-use-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1606,"2020 Wilshire Blvd, Santa Monica, CA 90403",115201894.0,Wildwood Picnic Site,False,False,"La Crescenta-Montrose, California",34.2944,-118.2407,https://www.rei.com/campgrounds/camp/115201894/wildwood-picnic-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1607,"2020 Wilshire Blvd, Santa Monica, CA 90403",115201892.0,Stonyvale Picnic Site,False,False,"La Crescenta-Montrose, California",34.2849,-118.2236,https://www.rei.com/campgrounds/camp/115201892/stonyvale-picnic-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
1608,"2020 Wilshire Blvd, Santa Monica, CA 90403",115201893.0,Vogel Flat Picnic Site,False,False,"La Crescenta-Montrose, California",34.2881,-118.2271,https://www.rei.com/campgrounds/camp/115201893/vogel-flat-picnic-site,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
