,data_type,tax_status,year,month,type,month_current,month_prior_year,ytd_current,ytd_prior_year,tax_rate
702,Barrels Produced,Totals,2013,4,Total Removals,15472632,15316264,57943902.0,59165626.0,$7/$18 per barrel
703,Barrels Produced,Totals,2013,4,Stocks On Hand end-of-month:,10949895,10959630,42380442.0,41582917.0,$7/$18 per barrel
704,Barrels Produced,Totals,2013,5,Production,17530754,18059472,79660778.0,82313755.0,$7/$18 per barrel
705,Barrels Produced,Taxable,2013,5,In bottles and cans,14776310,15341586,65277764.0,66963351.0,$7/$18 per barrel
706,Barrels Produced,Taxable,2013,5,In kegs,1533136,1567015,7290945.0,7452884.0,$7/$18 per barrel
707,Barrels Produced,Taxable,2013,5,"Tax Determined, Premises Use",7880,7917,169640.0,145942.0,$7/$18 per barrel
708,Barrels Produced,Sub Total Taxable,2013,5,Sub Total Taxable,16317326,16916518,72738349.0,74562177.0,$7/$18 per barrel
709,Barrels Produced,Tax Free,2013,5,For export,485237,460972,2009479.0,1969146.0,$7/$18 per barrel
710,Barrels Produced,Tax Free,2013,5,For vessels and aircraft,0,0,0.0,0.0,$7/$18 per barrel
711,Barrels Produced,Tax Free,2013,5,Consumed on brewery premises,1724,1203,17456.0,13248.0,$7/$18 per barrel
712,Barrels Produced,Sub Total Tax-Free,2013,5,Sub Total Tax-Free,486961,462175,2026935.0,1982394.0,$7/$18 per barrel
713,Barrels Produced,Totals,2013,5,Total Removals,16804287,17378693,74765284.0,76544571.0,$7/$18 per barrel
714,Barrels Produced,Totals,2013,5,Stocks On Hand end-of-month:,10961294,10790656,53353441.0,52373542.0,$7/$18 per barrel
715,Barrels Produced,Totals,2013,6,Production,17757705,18435531,97429205.0,100755672.0,$7/$18 per barrel
716,Barrels Produced,Taxable,2013,6,In bottles and cans,14758150,15213196,80038661.0,82178479.0,$7/$18 per barrel
717,Barrels Produced,Taxable,2013,6,In kegs,1656493,1696666,8952220.0,9152879.0,$7/$18 per barrel
718,Barrels Produced,Taxable,2013,6,"Tax Determined, Premises Use",117302,119663,287715.0,265799.0,$7/$18 per barrel
719,Barrels Produced,Sub Total Taxable,2013,6,Sub Total Taxable,16531945,17029525,89278596.0,91597157.0,$7/$18 per barrel
720,Barrels Produced,Tax Free,2013,6,For export,415176,432849,2424655.0,2401995.0,$7/$18 per barrel
721,Barrels Produced,Tax Free,2013,6,For vessels and aircraft,661,30,661.0,30.0,$7/$18 per barrel
722,Barrels Produced,Tax Free,2013,6,Consumed on brewery premises,14767,9180,32374.0,22428.0,$7/$18 per barrel
723,Barrels Produced,Sub Total Tax-Free,2013,6,Sub Total Tax-Free,430604,442059,2457690.0,2424453.0,$7/$18 per barrel
724,Barrels Produced,Totals,2013,6,Total Removals,16962549,17471584,91736286.0,94021610.0,$7/$18 per barrel
725,Barrels Produced,Totals,2013,6,Stocks On Hand end-of-month:,11116669,12142741,64477573.0,64502680.0,$7/$18 per barrel
726,Barrels Produced,Totals,2013,7,Production,17325767,17965528,114796838.0,118723667.0,$7/$18 per barrel
727,Barrels Produced,Taxable,2013,7,In bottles and cans,14620708,14952343,94670544.0,97130927.0,$7/$18 per barrel
728,Barrels Produced,Taxable,2013,7,In kegs,1489704,1504490,10454979.0,10658200.0,$7/$18 per barrel
729,Barrels Produced,Taxable,2013,7,"Tax Determined, Premises Use",8775,7972,302313.0,274721.0,$7/$18 per barrel
730,Barrels Produced,Sub Total Taxable,2013,7,Sub Total Taxable,16119187,16464805,105427836.0,108063848.0,$7/$18 per barrel
731,Barrels Produced,Tax Free,2013,7,For export,521250,437938,2946308.0,2839933.0,$7/$18 per barrel
732,Barrels Produced,Tax Free,2013,7,For vessels and aircraft,0,0,661.0,30.0,$7/$18 per barrel
733,Barrels Produced,Tax Free,2013,7,Consumed on brewery premises,1810,1870,34657.0,24459.0,$7/$18 per barrel
734,Barrels Produced,Sub Total Tax-Free,2013,7,Sub Total Tax-Free,523060,439808,2981626.0,2864422.0,$7/$18 per barrel
735,Barrels Produced,Totals,2013,7,Total Removals,16642247,16904613,108409462.0,110928270.0,$7/$18 per barrel
736,Barrels Produced,Totals,2013,7,Stocks On Hand end-of-month:,10892947,10995164,75403779.0,75501438.0,$7/$18 per barrel
737,Barrels Produced,Totals,2013,8,Production,17214359,17337080,132013084.0,136060747.0,$7/$18 per barrel
738,Barrels Produced,Taxable,2013,8,In bottles and cans,14624362,14973935,109295429.0,112104862.0,$7/$18 per barrel
739,Barrels Produced,Taxable,2013,8,In kegs,1489756,1571464,11945200.0,12229664.0,$7/$18 per barrel
740,Barrels Produced,Taxable,2013,8,"Tax Determined, Premises Use",7914,8839,310880.0,283560.0,$7/$18 per barrel
741,Barrels Produced,Sub Total Taxable,2013,8,Sub Total Taxable,16122032,16554238,121551509.0,124618086.0,$7/$18 per barrel
742,Barrels Produced,Tax Free,2013,8,For export,463206,411970,3409514.0,3251903.0,$7/$18 per barrel
743,Barrels Produced,Tax Free,2013,8,For vessels and aircraft,0,0,661.0,30.0,$7/$18 per barrel
744,Barrels Produced,Tax Free,2013,8,Consumed on brewery premises,1808,1532,36490.0,25991.0,$7/$18 per barrel
745,Barrels Produced,Sub Total Tax-Free,2013,8,Sub Total Tax-Free,465014,413502,3446665.0,3277924.0,$7/$18 per barrel
746,Barrels Produced,Totals,2013,8,Total Removals,16587046,16967740,124998174.0,127896010.0,$7/$18 per barrel
747,Barrels Produced,Totals,2013,8,Stocks On Hand end-of-month:,10790736,10547194,86195368.0,86048632.0,$7/$18 per barrel
748,Barrels Produced,Totals,2013,9,Production,15854011,15930350,147949624.0,151993028.0,$7/$18 per barrel
749,Barrels Produced,Taxable,2013,9,In bottles and cans,13420386,13083347,122745638.0,125188243.0,$7/$18 per barrel
750,Barrels Produced,Taxable,2013,9,In kegs,1610189,1621106,13575731.0,13852232.0,$7/$18 per barrel
751,Barrels Produced,Taxable,2013,9,"Tax Determined, Premises Use",121678,122696,437181.0,406256.0,$7/$18 per barrel
752,Barrels Produced,Sub Total Taxable,2013,9,Sub Total Taxable,15152253,14827149,136758550.0,139446731.0,$7/$18 per barrel
753,Barrels Produced,Tax Free,2013,9,For export,496157,429679,3906434.0,3681582.0,$7/$18 per barrel
754,Barrels Produced,Tax Free,2013,9,For vessels and aircraft,1,75,662.0,105.0,$7/$18 per barrel
755,Barrels Produced,Tax Free,2013,9,Consumed on brewery premises,14257,10671,51049.0,36734.0,$7/$18 per barrel
756,Barrels Produced,Sub Total Tax-Free,2013,9,Sub Total Tax-Free,510415,440425,3958145.0,3718421.0,$7/$18 per barrel
757,Barrels Produced,Totals,2013,9,Total Removals,15662668,15267574,140716695.0,143165152.0,$7/$18 per barrel
758,Barrels Produced,Totals,2013,9,Stocks On Hand end-of-month:,10468037,10618699,96874249.0,96667510.0,$7/$18 per barrel
759,Barrels Produced,Totals,2013,10,Production,15485471,15216004,163511984.0,167229579.0,$7/$18 per barrel
760,Barrels Produced,Taxable,2013,10,In bottles and cans,12802115,12839232,135578268.0,138034461.0,$7/$18 per barrel
761,Barrels Produced,Taxable,2013,10,In kegs,1447175,1468142,15055722.0,15327832.0,$7/$18 per barrel
762,Barrels Produced,Taxable,2013,10,"Tax Determined, Premises Use",8338,8754,452049.0,417588.0,$7/$18 per barrel
763,Barrels Produced,Sub Total Taxable,2013,10,Sub Total Taxable,14257628,14316128,151086039.0,153779881.0,$7/$18 per barrel
764,Barrels Produced,Tax Free,2013,10,For export,554584,483568,4461111.0,4163492.0,$7/$18 per barrel
765,Barrels Produced,Tax Free,2013,10,For vessels and aircraft,0,0,662.0,105.0,$7/$18 per barrel
766,Barrels Produced,Tax Free,2013,10,Consumed on brewery premises,1539,1475,53317.0,38401.0,$7/$18 per barrel
767,Barrels Produced,Sub Total Tax-Free,2013,10,Sub Total Tax-Free,556123,485043,4515090.0,4201998.0,$7/$18 per barrel
768,Barrels Produced,Totals,2013,10,Total Removals,14813751,14801171,155601129.0,157981879.0,$7/$18 per barrel
769,Barrels Produced,Totals,2013,10,Stocks On Hand end-of-month:,10322057,10107070,107221572.0,106784599.0,$7/$18 per barrel
770,Barrels Produced,Totals,2013,11,Production,13853790,14483052,177446851.0,181721628.0,$7/$18 per barrel
771,Barrels Produced,Taxable,2013,11,In bottles and cans,12031360,12094741,147633406.0,150131660.0,$7/$18 per barrel
772,Barrels Produced,Taxable,2013,11,In kegs,1251431,1334579,16344492.0,16668118.0,$7/$18 per barrel
773,Barrels Produced,Taxable,2013,11,"Tax Determined, Premises Use",7002,7908,462720.0,425781.0,$7/$18 per barrel
774,Barrels Produced,Sub Total Taxable,2013,11,Sub Total Taxable,13289793,13437228,164440618.0,167225559.0,$7/$18 per barrel
775,Barrels Produced,Tax Free,2013,11,For export,452863,441848,4915348.0,4605340.0,$7/$18 per barrel
776,Barrels Produced,Tax Free,2013,11,For vessels and aircraft,0,0,662.0,105.0,$7/$18 per barrel
777,Barrels Produced,Tax Free,2013,11,Consumed on brewery premises,1226,1261,54791.0,39688.0,$7/$18 per barrel
778,Barrels Produced,Sub Total Tax-Free,2013,11,Sub Total Tax-Free,454089,443109,4970801.0,4645133.0,$7/$18 per barrel
779,Barrels Produced,Totals,2013,11,Total Removals,13743882,13880337,169411419.0,171870692.0,$7/$18 per barrel
780,Barrels Produced,Totals,2013,11,Stocks On Hand end-of-month:,9733181,10019760,116977906.0,116808535.0,$7/$18 per barrel
781,Barrels Produced,Totals,2013,12,Production,14039179,14387495,191604938.0,196110787.0,$7/$18 per barrel
782,Barrels Produced,Taxable,2013,12,In bottles and cans,11478530,11543197,159159549.0,161675724.0,$7/$18 per barrel
783,Barrels Produced,Taxable,2013,12,In kegs,1480185,1453131,17886698.0,18121617.0,$7/$18 per barrel
784,Barrels Produced,Taxable,2013,12,"Tax Determined, Premises Use",115855,122941,581942.0,548722.0,$7/$18 per barrel
785,Barrels Produced,Sub Total Taxable,2013,12,Sub Total Taxable,13074570,13119269,177628189.0,180346063.0,$7/$18 per barrel
786,Barrels Produced,Tax Free,2013,12,For export,395989,428274,5313658.0,5034069.0,$7/$18 per barrel
787,Barrels Produced,Tax Free,2013,12,For vessels and aircraft,2,0,664.0,105.0,$7/$18 per barrel
788,Barrels Produced,Tax Free,2013,12,Consumed on brewery premises,15507,11334,72454.0,51054.0,$7/$18 per barrel
789,Barrels Produced,Sub Total Tax-Free,2013,12,Sub Total Tax-Free,411498,439608,5386776.0,5085228.0,$7/$18 per barrel
790,Barrels Produced,Totals,2013,12,Total Removals,13486068,13558877,183014965.0,185431291.0,$7/$18 per barrel
791,Barrels Produced,Totals,2013,12,Stocks On Hand end-of-month:,9877220,9868640,126892521.0,126677782.0,$7/$18 per barrel
792,Barrels Produced,Totals,2014,1,Production,15345680,15037183,15345680.0,15037183.0,$7/$18 per barrel
793,Barrels Produced,Taxable,2014,1,In bottles and cans,12390892,12292609,12390892.0,12292609.0,$7/$18 per barrel
794,Barrels Produced,Taxable,2014,1,In kegs,1338104,1413677,1338104.0,1413677.0,$7/$18 per barrel
795,Barrels Produced,Taxable,2014,1,"Tax Determined, Premises Use",7502,7443,7502.0,7443.0,$7/$18 per barrel
796,Barrels Produced,Sub Total Taxable,2014,1,Sub Total Taxable,13736498,13713729,13736498.0,13713729.0,$7/$18 per barrel
797,Barrels Produced,Tax Free,2014,1,For export,351441,350896,351441.0,350896.0,$7/$18 per barrel
798,Barrels Produced,Tax Free,2014,1,For vessels and aircraft,0,0,0.0,0.0,$7/$18 per barrel
799,Barrels Produced,Tax Free,2014,1,Consumed on brewery premises,1251,1140,1251.0,1140.0,$7/$18 per barrel
800,Barrels Produced,Sub Total Tax-Free,2014,1,Sub Total Tax-Free,352692,352036,352692.0,352036.0,$7/$18 per barrel
801,Barrels Produced,Totals,2014,1,Total Removals,14089190,14065765,14089190.0,14065765.0,$7/$18 per barrel
802,Barrels Produced,Totals,2014,1,Stocks On Hand end-of-month:,10412893,9912570,10412893.0,9912570.0,$7/$18 per barrel
803,Barrels Produced,Totals,2014,2,Production,14426009,14594886,29776281.0,29633468.0,$7/$18 per barrel
804,Barrels Produced,Taxable,2014,2,In bottles and cans,12132162,11645937,24525530.0,23939006.0,$7/$18 per barrel
805,Barrels Produced,Taxable,2014,2,In kegs,1240984,1274295,2582236.0,2688645.0,$7/$18 per barrel
806,Barrels Produced,Taxable,2014,2,"Tax Determined, Premises Use",7496,7148,14998.0,14591.0,$7/$18 per barrel
807,Barrels Produced,Sub Total Taxable,2014,2,Sub Total Taxable,13380642,12927380,27122764.0,26642242.0,$7/$18 per barrel
808,Barrels Produced,Tax Free,2014,2,For export,402904,364352,752905.0,715248.0,$7/$18 per barrel
809,Barrels Produced,Tax Free,2014,2,For vessels and aircraft,0,0,0.0,0.0,$7/$18 per barrel
810,Barrels Produced,Tax Free,2014,2,Consumed on brewery premises,1099,1095,2396.0,2294.0,$7/$18 per barrel
811,Barrels Produced,Sub Total Tax-Free,2014,2,Sub Total Tax-Free,404003,365447,755301.0,717542.0,$7/$18 per barrel
812,Barrels Produced,Totals,2014,2,Total Removals,13784645,13292827,27878065.0,27359784.0,$7/$18 per barrel
813,Barrels Produced,Totals,2014,2,Stocks On Hand end-of-month:,10510757,10538192,20930486.0,20454191.0,$7/$18 per barrel
814,Barrels Produced,Totals,2014,3,Production,16219043,16339075,46027578.0,45977284.0,$7/$18 per barrel
815,Barrels Produced,Taxable,2014,3,In bottles and cans,12938927,13016398,37474714.0,36957684.0,$7/$18 per barrel
816,Barrels Produced,Taxable,2014,3,In kegs,1627799,1641435,4219098.0,4331930.0,$7/$18 per barrel
817,Barrels Produced,Taxable,2014,3,"Tax Determined, Premises Use",110218,145310,125254.0,159901.0,$7/$18 per barrel
818,Barrels Produced,Sub Total Taxable,2014,3,Sub Total Taxable,14676944,14803143,41819066.0,41449515.0,$7/$18 per barrel
819,Barrels Produced,Tax Free,2014,3,For export,490133,389302,1243038.0,1104550.0,$7/$18 per barrel
820,Barrels Produced,Tax Free,2014,3,For vessels and aircraft,0,0,0.0,0.0,$7/$18 per barrel
821,Barrels Produced,Tax Free,2014,3,Consumed on brewery premises,15134,13546,17735.0,15849.0,$7/$18 per barrel
822,Barrels Produced,Sub Total Tax-Free,2014,3,Sub Total Tax-Free,505267,402848,1260773.0,1120399.0,$7/$18 per barrel
823,Barrels Produced,Totals,2014,3,Total Removals,15182211,15205991,43079839.0,42569914.0,$7/$18 per barrel
824,Barrels Produced,Totals,2014,3,Stocks On Hand end-of-month:,10906769,11034737,31873056.0,31493291.0,$7/$18 per barrel
825,Barrels Produced,Totals,2014,4,Production,16461416,16279425,62531595.0,62216814.0,$7/$18 per barrel
826,Barrels Produced,Taxable,2014,4,In bottles and cans,13384105,13573715,50868870.0,50531572.0,$7/$18 per barrel
827,Barrels Produced,Taxable,2014,4,In kegs,1518768,1483393,5756954.0,5815725.0,$7/$18 per barrel
828,Barrels Produced,Taxable,2014,4,"Tax Determined, Premises Use",6742,9133,135477.0,140514.0,$7/$18 per barrel
829,Barrels Produced,Sub Total Taxable,2014,4,Sub Total Taxable,14909615,15066241,56761301.0,56487811.0,$7/$18 per barrel
830,Barrels Produced,Tax Free,2014,4,For export,518471,419208,1767908.0,1523758.0,$7/$18 per barrel
831,Barrels Produced,Tax Free,2014,4,For vessels and aircraft,0,0,0.0,0.0,$7/$18 per barrel
832,Barrels Produced,Tax Free,2014,4,Consumed on brewery premises,1716,1368,19794.0,17270.0,$7/$18 per barrel
833,Barrels Produced,Sub Total Tax-Free,2014,4,Sub Total Tax-Free,520187,420576,1787702.0,1541028.0,$7/$18 per barrel
834,Barrels Produced,Totals,2014,4,Total Removals,15429802,15486817,58549003.0,58028839.0,$7/$18 per barrel
835,Barrels Produced,Totals,2014,4,Stocks On Hand end-of-month:,10942460,10986275,42835199.0,42479658.0,$7/$18 per barrel
836,Barrels Produced,Totals,2014,5,Production,17677446,17559626,80220585.0,79777393.0,$7/$18 per barrel
837,Barrels Produced,Taxable,2014,5,In bottles and cans,14520258,14782872,65394222.0,65314972.0,$7/$18 per barrel
838,Barrels Produced,Taxable,2014,5,In kegs,1475909,1540511,7242699.0,7357468.0,$7/$18 per barrel
839,Barrels Produced,Taxable,2014,5,"Tax Determined, Premises Use",7679,7981,143877.0,148016.0,$7/$18 per barrel
840,Barrels Produced,Sub Total Taxable,2014,5,Sub Total Taxable,16003846,16331364,72780798.0,72820456.0,$7/$18 per barrel
841,Barrels Produced,Tax Free,2014,5,For export,534184,485350,2301519.0,2008341.0,$7/$18 per barrel
842,Barrels Produced,Tax Free,2014,5,For vessels and aircraft,29,0,29.0,0.0,$7/$18 per barrel
843,Barrels Produced,Tax Free,2014,5,Consumed on brewery premises,1751,1829,22154.0,19099.0,$7/$18 per barrel
844,Barrels Produced,Sub Total Tax-Free,2014,5,Sub Total Tax-Free,535964,487179,2323702.0,2027440.0,$7/$18 per barrel
845,Barrels Produced,Totals,2014,5,Total Removals,16539810,16818543,75104500.0,74847896.0,$7/$18 per barrel
846,Barrels Produced,Totals,2014,5,Stocks On Hand end-of-month:,11285310,11014480,54130023.0,53494526.0,$7/$18 per barrel
847,Barrels Produced,Totals,2014,6,Production,17986393,17900275,98248121.0,97688145.0,$7/$18 per barrel
848,Barrels Produced,Taxable,2014,6,In bottles and cans,14631411,14812671,80043240.0,80132149.0,$7/$18 per barrel
849,Barrels Produced,Taxable,2014,6,In kegs,1713913,1719097,8972753.0,9081371.0,$7/$18 per barrel
850,Barrels Produced,Taxable,2014,6,"Tax Determined, Premises Use",125880,129715,271635.0,278359.0,$7/$18 per barrel
851,Barrels Produced,Sub Total Taxable,2014,6,Sub Total Taxable,16471204,16661483,89287628.0,89491879.0,$7/$18 per barrel
852,Barrels Produced,Tax Free,2014,6,For export,534398,417715,2835907.0,2425995.0,$7/$18 per barrel
853,Barrels Produced,Tax Free,2014,6,For vessels and aircraft,0,661,29.0,661.0,$7/$18 per barrel
854,Barrels Produced,Tax Free,2014,6,Consumed on brewery premises,17640,16925,39901.0,36024.0,$7/$18 per barrel
855,Barrels Produced,Sub Total Tax-Free,2014,6,Sub Total Tax-Free,552038,435301,2875837.0,2462680.0,$7/$18 per barrel
856,Barrels Produced,Totals,2014,6,Total Removals,17023242,17096784,92163465.0,91954559.0,$7/$18 per barrel
857,Barrels Produced,Totals,2014,6,Stocks On Hand end-of-month:,11444083,11201603,65586759.0,64699954.0,$7/$18 per barrel
858,Barrels Produced,Totals,2014,7,Production,17654624,17357978,115938680.0,115048708.0,$7/$18 per barrel
859,Barrels Produced,Taxable,2014,7,In bottles and cans,14793439,14637967,94845479.0,94770752.0,$7/$18 per barrel
860,Barrels Produced,Taxable,2014,7,In kegs,1533395,1498889,10528944.0,10581864.0,$7/$18 per barrel
861,Barrels Produced,Taxable,2014,7,"Tax Determined, Premises Use",8028,8942,282199.0,287301.0,$7/$18 per barrel
862,Barrels Produced,Sub Total Taxable,2014,7,Sub Total Taxable,16334862,16145798,105656622.0,105639917.0,$7/$18 per barrel
863,Barrels Produced,Tax Free,2014,7,For export,502064,522137,3338076.0,2948132.0,$7/$18 per barrel
864,Barrels Produced,Tax Free,2014,7,For vessels and aircraft,0,0,30.0,661.0,$7/$18 per barrel
865,Barrels Produced,Tax Free,2014,7,Consumed on brewery premises,1810,1967,41997.0,37991.0,$7/$18 per barrel
866,Barrels Produced,Sub Total Tax-Free,2014,7,Sub Total Tax-Free,503874,524104,3380103.0,2986784.0,$7/$18 per barrel
867,Barrels Produced,Totals,2014,7,Total Removals,16838736,16669902,109036725.0,108626701.0,$7/$18 per barrel
868,Barrels Produced,Totals,2014,7,Stocks On Hand end-of-month:,11217007,10947854,76822079.0,75650556.0,$7/$18 per barrel
869,Barrels Produced,Totals,2014,8,Production,16255781,17253015,132270818.0,132307226.0,$7/$18 per barrel
870,Barrels Produced,Taxable,2014,8,In bottles and cans,13887322,14644801,108769641.0,109415698.0,$7/$18 per barrel
871,Barrels Produced,Taxable,2014,8,In kegs,1420427,1503685,11971310.0,12088375.0,$7/$18 per barrel
872,Barrels Produced,Taxable,2014,8,"Tax Determined, Premises Use",8409,8286,294672.0,295587.0,$7/$18 per barrel
873,Barrels Produced,Sub Total Taxable,2014,8,Sub Total Taxable,15316158,16156772,121035623.0,121799660.0,$7/$18 per barrel
874,Barrels Produced,Tax Free,2014,8,For export,392942,463922,3731321.0,3412054.0,$7/$18 per barrel
875,Barrels Produced,Tax Free,2014,8,For vessels and aircraft,0,0,30.0,661.0,$7/$18 per barrel
876,Barrels Produced,Tax Free,2014,8,Consumed on brewery premises,1747,1953,44531.0,39944.0,$7/$18 per barrel
877,Barrels Produced,Sub Total Tax-Free,2014,8,Sub Total Tax-Free,394689,465875,3775882.0,3452659.0,$7/$18 per barrel
878,Barrels Produced,Totals,2014,8,Total Removals,15710847,16622647,124811505.0,125252319.0,$7/$18 per barrel
879,Barrels Produced,Totals,2014,8,Stocks On Hand end-of-month:,10944447,10855055,87826861.0,86506214.0,$7/$18 per barrel
880,Barrels Produced,Totals,2014,9,Production,15901307,15993299,148213445.0,148301114.0,$7/$18 per barrel
881,Barrels Produced,Taxable,2014,9,In bottles and cans,13230362,13466087,122014909.0,122881798.0,$7/$18 per barrel
882,Barrels Produced,Taxable,2014,9,In kegs,1708867,1680589,13691409.0,13768994.0,$7/$18 per barrel
883,Barrels Produced,Taxable,2014,9,"Tax Determined, Premises Use",134312,134408,431435.0,429325.0,$7/$18 per barrel
884,Barrels Produced,Sub Total Taxable,2014,9,Sub Total Taxable,15073541,15281084,136137753.0,137080117.0,$7/$18 per barrel
885,Barrels Produced,Tax Free,2014,9,For export,412707,495589,4145501.0,3907643.0,$7/$18 per barrel
886,Barrels Produced,Tax Free,2014,9,For vessels and aircraft,21,1,51.0,662.0,$7/$18 per barrel
887,Barrels Produced,Tax Free,2014,9,Consumed on brewery premises,20038,16904,65713.0,56803.0,$7/$18 per barrel
888,Barrels Produced,Sub Total Tax-Free,2014,9,Sub Total Tax-Free,432766,512494,4211265.0,3965108.0,$7/$18 per barrel
889,Barrels Produced,Totals,2014,9,Total Removals,15506307,15793578,140349018.0,141045225.0,$7/$18 per barrel
890,Barrels Produced,Totals,2014,9,Stocks On Hand end-of-month:,10675680,10510728,98517840.0,97017209.0,$7/$18 per barrel
891,Barrels Produced,Totals,2014,10,Production,15393709,15512062,163674727.0,163813638.0,$7/$18 per barrel
892,Barrels Produced,Taxable,2014,10,In bottles and cans,12794401,12817717,134827575.0,135699347.0,$7/$18 per barrel
893,Barrels Produced,Taxable,2014,10,In kegs,1423017,1455796,15144990.0,15225313.0,$7/$18 per barrel
894,Barrels Produced,Taxable,2014,10,"Tax Determined, Premises Use",7981,8521,444514.0,437846.0,$7/$18 per barrel
895,Barrels Produced,Sub Total Taxable,2014,10,Sub Total Taxable,14225399,14282034,150417079.0,151362506.0,$7/$18 per barrel
896,Barrels Produced,Tax Free,2014,10,For export,472508,554835,4618030.0,4462817.0,$7/$18 per barrel
897,Barrels Produced,Tax Free,2014,10,For vessels and aircraft,0,0,51.0,662.0,$7/$18 per barrel
898,Barrels Produced,Tax Free,2014,10,Consumed on brewery premises,1461,1694,69701.0,58507.0,$7/$18 per barrel
899,Barrels Produced,Sub Total Tax-Free,2014,10,Sub Total Tax-Free,473969,556529,4687782.0,4521986.0,$7/$18 per barrel
900,Barrels Produced,Totals,2014,10,Total Removals,14699368,14838563,155104861.0,155884492.0,$7/$18 per barrel
901,Barrels Produced,Totals,2014,10,Stocks On Hand end-of-month:,10228531,10351467,108779279.0,107369131.0,$7/$18 per barrel
902,Barrels Produced,Totals,2014,11,Production,13529392,13939231,177251966.0,177759298.0,$7/$18 per barrel
903,Barrels Produced,Taxable,2014,11,In bottles and cans,11344554,12088062,146180170.0,147790065.0,$7/$18 per barrel
904,Barrels Produced,Taxable,2014,11,In kegs,1177676,1271718,16351107.0,16499107.0,$7/$18 per barrel
905,Barrels Produced,Taxable,2014,11,"Tax Determined, Premises Use",6182,7481,453977.0,445327.0,$7/$18 per barrel
906,Barrels Produced,Sub Total Taxable,2014,11,Sub Total Taxable,12528412,13367261,162985254.0,164734499.0,$7/$18 per barrel
907,Barrels Produced,Tax Free,2014,11,For export,434104,453471,5052204.0,4916288.0,$7/$18 per barrel
908,Barrels Produced,Tax Free,2014,11,For vessels and aircraft,0,0,51.0,662.0,$7/$18 per barrel
909,Barrels Produced,Tax Free,2014,11,Consumed on brewery premises,1223,1251,73372.0,59808.0,$7/$18 per barrel
910,Barrels Produced,Sub Total Tax-Free,2014,11,Sub Total Tax-Free,435327,454722,5125627.0,4976758.0,$7/$18 per barrel
911,Barrels Produced,Totals,2014,11,Total Removals,12963739,13821983,168110881.0,169711257.0,$7/$18 per barrel
912,Barrels Produced,Totals,2014,11,Stocks On Hand end-of-month:,10012535,9824193,118822972.0,117197612.0,$7/$18 per barrel
913,Barrels Produced,Totals,2014,12,Production,15249672,14218750,192557614.0,191980300.0,$7/$18 per barrel
914,Barrels Produced,Taxable,2014,12,In bottles and cans,11995291,11553471,158199781.0,159343630.0,$7/$18 per barrel
915,Barrels Produced,Taxable,2014,12,In kegs,1595319,1542485,17968357.0,18042618.0,$7/$18 per barrel
916,Barrels Produced,Taxable,2014,12,"Tax Determined, Premises Use",192217,126286,649604.0,572082.0,$7/$18 per barrel
917,Barrels Produced,Sub Total Taxable,2014,12,Sub Total Taxable,13782827,13222242,176817742.0,177958330.0,$7/$18 per barrel
918,Barrels Produced,Tax Free,2014,12,For export,454735,396703,5507219.0,5312991.0,$7/$18 per barrel
919,Barrels Produced,Tax Free,2014,12,For vessels and aircraft,1130,2,1181.0,664.0,$7/$18 per barrel
920,Barrels Produced,Tax Free,2014,12,Consumed on brewery premises,20420,17255,94966.0,77063.0,$7/$18 per barrel
921,Barrels Produced,Sub Total Tax-Free,2014,12,Sub Total Tax-Free,476285,413960,5603366.0,5390718.0,$7/$18 per barrel
922,Barrels Produced,Totals,2014,12,Total Removals,14259112,13636202,182421108.0,183349048.0,$7/$18 per barrel
923,Barrels Produced,Totals,2014,12,Stocks On Hand end-of-month:,9602864,10015840,128456078.0,127216290.0,$7/$18 per barrel
924,Barrels Produced,Totals,2015,1,Production,14578134,15382187,14578134.0,15382187.0,$7/$18 per barrel
925,Barrels Produced,Taxable,2015,1,In bottles and cans,11656212,12407589,11656212.0,12407589.0,$7/$18 per barrel
926,Barrels Produced,Taxable,2015,1,In kegs,1276226,1350581,1276226.0,1350581.0,$7/$18 per barrel
927,Barrels Produced,Taxable,2015,1,"Tax Determined, Premises Use",6806,7661,6806.0,7661.0,$7/$18 per barrel
928,Barrels Produced,Sub Total Taxable,2015,1,Sub Total Taxable,12939244,13765831,12939244.0,13765831.0,$7/$18 per barrel
929,Barrels Produced,Tax Free,2015,1,For export,354749,350036,354749.0,350036.0,$7/$18 per barrel
930,Barrels Produced,Tax Free,2015,1,For vessels and aircraft,117,0,117.0,0.0,$7/$18 per barrel
931,Barrels Produced,Tax Free,2015,1,Consumed on brewery premises,1628,1304,1628.0,1304.0,$7/$18 per barrel
932,Barrels Produced,Sub Total Tax-Free,2015,1,Sub Total Tax-Free,356494,351340,356494.0,351340.0,$7/$18 per barrel
933,Barrels Produced,Totals,2015,1,Total Removals,13295738,14117171,13295738.0,14117171.0,$7/$18 per barrel
934,Barrels Produced,Totals,2015,1,Stocks On Hand end-of-month:,9962715,10457908,9962715.0,10457908.0,$7/$18 per barrel
935,Barrels Produced,Totals,2015,2,Production,14332882,14457312,28911016.0,29839499.0,$7/$18 per barrel
936,Barrels Produced,Taxable,2015,2,In bottles and cans,11179924,12144581,22836136.0,24552170.0,$7/$18 per barrel
937,Barrels Produced,Taxable,2015,2,In kegs,1262808,1251643,2539034.0,2602224.0,$7/$18 per barrel
